deal_id,stage_name,date_entered,date_exited
D00442,Qualified,2026-06-28,2026-07-06
D00442,Demo,2026-07-06,2026-07-12
D00442,Proposal,2026-07-12,
D00443,Lead,2026-07-07,2026-07-13
D00443,Qualified,2026-07-13,2026-07-22
D00443,Demo,2026-07-22,
D00444,Lead,2026-06-30,2026-07-02
D00444,Qualified,2026-07-02,2026-07-08
D00444,Demo,2026-07-08,2026-07-18
D00444,Proposal,2026-07-18,
D00445,Lead,2026-06-24,2026-06-30
D00445,Qualified,2026-06-30,2026-07-08
D00445,Demo,2026-07-08,2026-07-20
D00445,Proposal,2026-07-20,
D00446,Lead,2024-01-14,2024-01-19
D00446,Qualified,2024-01-19,2024-01-29
D00446,Demo,2024-01-29,2024-02-13
D00446,Proposal,2024-02-13,2024-02-25
D00446,Negotiation,2024-02-25,2024-03-09
D00447,Lead,2025-07-08,2025-07-13
D00447,Qualified,2025-07-13,2025-07-18
D00447,Demo,2025-07-18,2025-07-26
D00447,Proposal,2025-07-26,2025-08-04
D00447,Negotiation,2025-08-04,2025-08-10
D00448,Lead,2026-02-20,2026-02-21
D00448,Qualified,2026-02-21,2026-02-28
D00448,Demo,2026-02-28,2026-03-06
D00448,Proposal,2026-03-06,2026-03-22
D00448,Negotiation,2026-03-22,2026-03-30
D00449,Lead,2024-11-14,2024-11-18
D00449,Qualified,2024-11-18,2024-11-25
D00449,Demo,2024-11-25,2024-12-04
D00449,Proposal,2024-12-04,2024-12-23
D00450,Lead,2026-02-14,2026-02-18
D00450,Qualified,2026-02-18,2026-02-25
D00450,Demo,2026-02-25,2026-03-05
D00450,Proposal,2026-03-05,2026-03-22
D00450,Negotiation,2026-03-22,2026-03-30
D00451,Lead,2025-01-15,2025-01-20
D00451,Qualified,2025-01-20,2025-01-29
D00451,Demo,2025-01-29,2025-02-06
D00451,Proposal,2025-02-06,2025-02-13
D00452,Lead,2025-08-31,2025-09-03
D00453,Lead,2024-11-09,2024-11-13
D00453,Qualified,2024-11-13,2024-11-17
D00453,Demo,2024-11-17,2024-11-25
D00453,Proposal,2024-11-25,2024-12-06
D00453,Negotiation,2024-12-06,2024-12-16
D00454,Lead,2026-05-07,2026-05-08
D00454,Qualified,2026-05-08,2026-05-14
D00454,Demo,2026-05-14,2026-05-23
D00454,Proposal,2026-05-23,2026-05-31
D00454,Negotiation,2026-05-31,2026-06-11
D00455,Lead,2025-07-27,2025-07-30
D00456,Lead,2024-08-06,2024-08-10
D00456,Qualified,2024-08-10,2024-08-12
D00457,Lead,2025-05-29,2025-06-03
D00458,Lead,2026-04-23,2026-04-26
D00458,Qualified,2026-04-26,2026-05-04
D00459,Lead,2024-06-30,2024-07-04
D00459,Qualified,2024-07-04,2024-07-10
D00459,Demo,2024-07-10,2024-07-16
D00459,Proposal,2024-07-16,2024-08-15
D00459,Negotiation,2024-08-15,2024-08-19
D00460,Lead,2025-05-28,2025-05-30
D00460,Qualified,2025-05-30,2025-06-03
D00461,Lead,2025-08-04,2025-08-07
D00461,Qualified,2025-08-07,2025-08-12
D00461,Demo,2025-08-12,2025-08-26
D00461,Proposal,2025-08-26,2025-09-10
D00461,Negotiation,2025-09-10,2025-09-22
D00462,Lead,2024-07-01,2024-07-05
D00462,Qualified,2024-07-05,2024-07-09
D00462,Demo,2024-07-09,2024-07-15
D00462,Proposal,2024-07-15,2024-07-21
D00462,Negotiation,2024-07-21,2024-07-30
D00463,Lead,2025-05-30,2025-06-06
D00463,Qualified,2025-06-06,2025-06-11
D00463,Demo,2025-06-11,2025-06-22
D00463,Proposal,2025-06-22,2025-07-07
D00463,Negotiation,2025-07-07,2025-07-13
D00464,Lead,2026-05-31,2026-06-03
D00464,Qualified,2026-06-03,2026-06-07
D00464,Demo,2026-06-07,2026-06-15
D00465,Lead,2024-10-02,2024-10-08
D00465,Qualified,2024-10-08,2024-10-17
D00465,Demo,2024-10-17,2024-10-28
D00465,Proposal,2024-10-28,2024-11-07
D00465,Negotiation,2024-11-07,2024-11-14
D00466,Lead,2026-05-12,2026-05-16
D00466,Qualified,2026-05-16,2026-05-24
D00466,Demo,2026-05-24,2026-06-04
D00466,Proposal,2026-06-04,2026-06-18
D00466,Negotiation,2026-06-18,2026-07-09
D00467,Lead,2024-12-21,2024-12-26
D00467,Qualified,2024-12-26,2024-12-31
D00467,Demo,2024-12-31,2025-01-06
D00467,Proposal,2025-01-06,2025-01-13
D00467,Negotiation,2025-01-13,2025-01-25
D00468,Lead,2025-03-07,2025-03-13
D00468,Qualified,2025-03-13,2025-03-22
D00469,Lead,2025-04-10,2025-04-15
D00469,Qualified,2025-04-15,2025-04-24
D00469,Demo,2025-04-24,2025-05-01
D00469,Proposal,2025-05-01,2025-05-19
D00469,Negotiation,2025-05-19,2025-05-30
D00470,Lead,2025-09-21,2025-09-25
D00470,Qualified,2025-09-25,2025-09-28
D00470,Demo,2025-09-28,2025-10-08
D00471,Lead,2025-04-02,2025-04-06
D00471,Qualified,2025-04-06,2025-04-10
D00471,Demo,2025-04-10,2025-04-20
D00471,Proposal,2025-04-20,2025-05-07
D00471,Negotiation,2025-05-07,2025-05-17
D00472,Lead,2024-03-21,2024-03-24
D00472,Qualified,2024-03-24,2024-04-02
D00472,Demo,2024-04-02,2024-04-06
D00472,Proposal,2024-04-06,2024-04-19
D00472,Negotiation,2024-04-19,2024-04-26
D00473,Lead,2025-11-18,2025-11-21
D00473,Qualified,2025-11-21,2025-11-26
D00473,Demo,2025-11-26,2025-12-03
D00473,Proposal,2025-12-03,2025-12-23
D00473,Negotiation,2025-12-23,2025-12-31
D00474,Lead,2024-12-20,2024-12-23
D00474,Qualified,2024-12-23,2024-12-27
D00474,Demo,2024-12-27,2025-01-06
D00475,Lead,2025-04-23,2025-04-25
D00475,Qualified,2025-04-25,2025-05-03
D00475,Demo,2025-05-03,2025-05-09
D00475,Proposal,2025-05-09,2025-05-21
D00476,Lead,2026-01-22,2026-01-27
D00476,Qualified,2026-01-27,2026-02-05
D00476,Demo,2026-02-05,2026-02-12
D00476,Proposal,2026-02-12,2026-02-22
D00476,Negotiation,2026-02-22,2026-03-14
D00477,Lead,2024-04-10,2024-04-13
D00478,Lead,2024-03-23,2024-03-30
D00478,Qualified,2024-03-30,2024-04-04
D00478,Demo,2024-04-04,2024-04-11
D00478,Proposal,2024-04-11,2024-04-25
D00478,Negotiation,2024-04-25,2024-05-05
D00479,Lead,2025-12-01,2025-12-06
D00479,Qualified,2025-12-06,2025-12-16
D00479,Demo,2025-12-16,2025-12-19
D00479,Proposal,2025-12-19,2025-12-28
D00479,Negotiation,2025-12-28,2026-01-08
D00480,Lead,2025-06-30,2025-07-01
D00480,Qualified,2025-07-01,2025-07-10
D00480,Demo,2025-07-10,2025-07-19
D00480,Proposal,2025-07-19,2025-08-03
D00481,Lead,2026-05-17,2026-05-21
D00481,Qualified,2026-05-21,2026-05-25
D00481,Demo,2026-05-25,2026-06-02
D00481,Proposal,2026-06-02,2026-06-21
D00481,Negotiation,2026-06-21,2026-06-28
D00482,Lead,2024-06-07,2024-06-16
D00482,Qualified,2024-06-16,2024-06-23
D00483,Lead,2025-09-25,2025-09-29
D00483,Qualified,2025-09-29,2025-10-05
D00483,Demo,2025-10-05,2025-10-10
D00483,Proposal,2025-10-10,2025-10-29
D00483,Negotiation,2025-10-29,2025-11-05
D00484,Lead,2026-05-16,2026-05-17
D00484,Qualified,2026-05-17,2026-05-23
D00484,Demo,2026-05-23,2026-05-29
D00484,Proposal,2026-05-29,2026-06-11
D00484,Negotiation,2026-06-11,2026-06-22
D00485,Lead,2026-05-10,2026-05-17
D00485,Qualified,2026-05-17,2026-05-22
D00485,Demo,2026-05-22,2026-05-28
D00485,Proposal,2026-05-28,2026-06-06
D00485,Negotiation,2026-06-06,2026-06-15
D00486,Lead,2025-03-29,2025-04-05
D00486,Qualified,2025-04-05,2025-04-09
D00486,Demo,2025-04-09,2025-04-20
D00486,Proposal,2025-04-20,2025-05-05
D00486,Negotiation,2025-05-05,2025-05-18
D00487,Lead,2026-04-24,2026-04-27
D00487,Qualified,2026-04-27,2026-05-02
D00487,Demo,2026-05-02,2026-05-13
D00487,Proposal,2026-05-13,2026-05-30
D00487,Negotiation,2026-05-30,2026-06-09
D00488,Lead,2025-06-12,2025-06-17
D00488,Qualified,2025-06-17,2025-06-21
D00488,Demo,2025-06-21,2025-06-30
D00488,Proposal,2025-06-30,2025-07-15
D00488,Negotiation,2025-07-15,2025-07-24
D00489,Lead,2026-05-18,2026-05-19
D00489,Qualified,2026-05-19,2026-05-25
D00489,Demo,2026-05-25,2026-06-04
D00489,Proposal,2026-06-04,2026-06-20
D00489,Negotiation,2026-06-20,2026-07-01
D00490,Lead,2024-03-01,2024-03-05
D00490,Qualified,2024-03-05,2024-03-16
D00490,Demo,2024-03-16,2024-03-25
D00490,Proposal,2024-03-25,2024-04-03
D00490,Negotiation,2024-04-03,2024-04-13
D00491,Lead,2025-04-01,2025-04-03
D00491,Qualified,2025-04-03,2025-04-10
D00492,Lead,2026-03-28,2026-04-03
D00492,Qualified,2026-04-03,2026-04-12
D00492,Demo,2026-04-12,2026-04-18
D00493,Lead,2025-06-28,2025-06-30
D00493,Qualified,2025-06-30,2025-07-03
D00493,Demo,2025-07-03,2025-07-14
D00494,Lead,2025-02-15,2025-02-16
D00494,Qualified,2025-02-16,2025-02-21
D00494,Demo,2025-02-21,2025-02-26
D00494,Proposal,2025-02-26,2025-03-13
D00494,Negotiation,2025-03-13,2025-03-24
D00495,Lead,2025-07-07,2025-07-11
D00495,Qualified,2025-07-11,2025-07-20
D00495,Demo,2025-07-20,2025-07-27
D00495,Proposal,2025-07-27,2025-08-06
D00495,Negotiation,2025-08-06,2025-08-12
D00496,Lead,2026-05-08,2026-05-14
D00496,Qualified,2026-05-14,2026-05-20
D00496,Demo,2026-05-20,2026-05-29
D00496,Proposal,2026-05-29,2026-06-06
D00496,Negotiation,2026-06-06,2026-06-17
D00497,Lead,2026-05-18,2026-05-21
D00497,Qualified,2026-05-21,2026-05-29
D00497,Demo,2026-05-29,2026-06-04
D00497,Proposal,2026-06-04,2026-06-18
D00498,Lead,2024-06-10,2024-06-15
D00498,Qualified,2024-06-15,2024-06-18
D00498,Demo,2024-06-18,2024-06-28
D00498,Proposal,2024-06-28,2024-07-08
D00498,Negotiation,2024-07-08,2024-07-28
D00499,Lead,2026-04-28,2026-04-30
D00499,Qualified,2026-04-30,2026-05-07
D00499,Demo,2026-05-07,2026-05-11
D00499,Proposal,2026-05-11,2026-05-20
D00499,Negotiation,2026-05-20,2026-05-27
D00500,Lead,2026-05-02,2026-05-06
D00500,Qualified,2026-05-06,2026-05-12
D00500,Demo,2026-05-12,2026-05-20
D00500,Proposal,2026-05-20,2026-05-28
D00500,Negotiation,2026-05-28,2026-06-06
D00501,Lead,2024-07-05,2024-07-08
D00501,Qualified,2024-07-08,2024-07-13
D00501,Demo,2024-07-13,2024-07-23
D00501,Proposal,2024-07-23,2024-08-05
D00501,Negotiation,2024-08-05,2024-08-13
D00502,Lead,2025-04-12,2025-04-16
D00503,Lead,2024-05-03,2024-05-06
D00503,Qualified,2024-05-06,2024-05-15
D00503,Demo,2024-05-15,2024-05-23
D00503,Proposal,2024-05-23,2024-06-07
D00503,Negotiation,2024-06-07,2024-06-18
D00504,Lead,2024-08-23,2024-08-27
D00504,Qualified,2024-08-27,2024-09-05
D00504,Demo,2024-09-05,2024-09-15
D00504,Proposal,2024-09-15,2024-09-24
D00504,Negotiation,2024-09-24,2024-10-04
D00505,Lead,2025-11-15,2025-11-18
D00505,Qualified,2025-11-18,2025-11-26
D00505,Demo,2025-11-26,2025-12-07
D00505,Proposal,2025-12-07,2025-12-20
D00505,Negotiation,2025-12-20,2025-12-27
D00506,Lead,2026-05-04,2026-05-06
D00506,Qualified,2026-05-06,2026-05-11
D00506,Demo,2026-05-11,2026-05-22
D00506,Proposal,2026-05-22,2026-06-09
D00506,Negotiation,2026-06-09,2026-06-28
D00507,Lead,2024-08-18,2024-08-25
D00507,Qualified,2024-08-25,2024-09-03
D00507,Demo,2024-09-03,2024-09-11
D00507,Proposal,2024-09-11,2024-09-21
D00507,Negotiation,2024-09-21,2024-10-05
D00508,Lead,2025-08-28,2025-08-30
D00508,Qualified,2025-08-30,2025-09-06
D00508,Demo,2025-09-06,2025-09-16
D00508,Proposal,2025-09-16,2025-10-11
D00508,Negotiation,2025-10-11,2025-10-21
D00509,Lead,2025-08-10,2025-08-16
D00509,Qualified,2025-08-16,2025-08-21
D00509,Demo,2025-08-21,2025-08-31
D00510,Lead,2024-09-11,2024-09-17
D00510,Qualified,2024-09-17,2024-09-26
D00510,Demo,2024-09-26,2024-10-05
D00510,Proposal,2024-10-05,2024-10-15
D00510,Negotiation,2024-10-15,2024-10-22
D00511,Lead,2024-07-09,2024-07-12
D00511,Qualified,2024-07-12,2024-07-16
D00511,Demo,2024-07-16,2024-07-25
D00511,Proposal,2024-07-25,2024-08-07
D00512,Lead,2025-11-10,2025-11-16
D00512,Qualified,2025-11-16,2025-11-23
D00512,Demo,2025-11-23,2025-12-02
D00512,Proposal,2025-12-02,2025-12-17
D00512,Negotiation,2025-12-17,2025-12-30
D00513,Lead,2026-04-11,2026-04-15
D00513,Qualified,2026-04-15,2026-04-20
D00513,Demo,2026-04-20,2026-04-25
D00513,Proposal,2026-04-25,2026-05-08
D00513,Negotiation,2026-05-08,2026-05-14
D00514,Lead,2026-04-27,2026-05-06
D00514,Qualified,2026-05-06,2026-05-11
D00514,Demo,2026-05-11,2026-05-24
D00514,Proposal,2026-05-24,2026-06-08
D00515,Lead,2024-06-24,2024-06-30
D00515,Qualified,2024-06-30,2024-07-09
D00515,Demo,2024-07-09,2024-07-20
D00515,Proposal,2024-07-20,2024-08-07
D00515,Negotiation,2024-08-07,2024-08-14
D00516,Lead,2025-06-04,2025-06-10
D00516,Qualified,2025-06-10,2025-06-14
D00516,Demo,2025-06-14,2025-06-22
D00516,Proposal,2025-06-22,2025-07-04
D00516,Negotiation,2025-07-04,2025-07-13
D00517,Lead,2025-01-25,2025-01-29
D00517,Qualified,2025-01-29,2025-02-04
D00517,Demo,2025-02-04,2025-02-14
D00518,Lead,2026-07-02,2026-07-07
D00519,Lead,2026-05-29,2026-06-01
D00519,Qualified,2026-06-01,2026-06-11
D00519,Demo,2026-06-11,2026-06-20
D00519,Proposal,2026-06-20,2026-07-07
D00520,Lead,2024-04-20,2024-04-23
D00520,Qualified,2024-04-23,2024-04-29
D00520,Demo,2024-04-29,2024-05-11
D00520,Proposal,2024-05-11,2024-05-19
D00520,Negotiation,2024-05-19,2024-05-30
D00521,Lead,2026-06-21,2026-06-24
D00521,Qualified,2026-06-24,2026-06-29
D00521,Demo,2026-06-29,2026-07-09
D00522,Lead,2025-09-16,2025-09-22
D00522,Qualified,2025-09-22,2025-09-27
D00522,Demo,2025-09-27,2025-10-05
D00522,Proposal,2025-10-05,2025-10-18
D00522,Negotiation,2025-10-18,2025-10-24
D00523,Lead,2024-07-01,2024-07-07
D00523,Qualified,2024-07-07,2024-07-14
D00523,Demo,2024-07-14,2024-07-20
D00523,Proposal,2024-07-20,2024-07-27
D00523,Negotiation,2024-07-27,2024-08-11
D00524,Lead,2026-05-04,2026-05-08
D00524,Qualified,2026-05-08,2026-05-15
D00524,Demo,2026-05-15,2026-05-28
D00524,Proposal,2026-05-28,2026-06-09
D00524,Negotiation,2026-06-09,2026-06-17
D00525,Lead,2026-04-30,2026-05-07
D00525,Qualified,2026-05-07,2026-05-16
D00525,Demo,2026-05-16,2026-05-27
D00525,Proposal,2026-05-27,2026-06-08
D00526,Lead,2025-04-25,2025-04-28
D00526,Qualified,2025-04-28,2025-05-01
D00526,Demo,2025-05-01,2025-05-09
D00526,Proposal,2025-05-09,2025-05-18
D00526,Negotiation,2025-05-18,2025-05-29
D00527,Lead,2024-06-05,2024-06-08
D00527,Qualified,2024-06-08,2024-06-17
D00527,Demo,2024-06-17,2024-06-24
D00527,Proposal,2024-06-24,2024-07-09
D00527,Negotiation,2024-07-09,2024-07-16
D00528,Lead,2026-04-23,2026-04-27
D00528,Qualified,2026-04-27,2026-05-05
D00528,Demo,2026-05-05,2026-05-12
D00528,Proposal,2026-05-12,2026-05-23
D00528,Negotiation,2026-05-23,2026-06-04
D00529,Lead,2025-02-01,2025-02-09
D00529,Qualified,2025-02-09,2025-02-15
D00529,Demo,2025-02-15,2025-02-22
D00529,Proposal,2025-02-22,2025-03-05
D00529,Negotiation,2025-03-05,2025-03-11
D00530,Lead,2026-05-10,2026-05-16
D00530,Qualified,2026-05-16,2026-05-22
D00530,Demo,2026-05-22,2026-05-27
D00530,Proposal,2026-05-27,2026-06-08
D00531,Lead,2025-06-13,2025-06-16
D00531,Qualified,2025-06-16,2025-06-19
D00531,Demo,2025-06-19,2025-06-24
D00531,Proposal,2025-06-24,2025-07-27
D00531,Negotiation,2025-07-27,2025-08-05
D00532,Lead,2026-04-22,2026-04-23
D00532,Qualified,2026-04-23,2026-04-28
D00532,Demo,2026-04-28,2026-05-09
D00532,Proposal,2026-05-09,2026-05-14
D00532,Negotiation,2026-05-14,2026-05-22
D00533,Lead,2025-12-17,2025-12-23
D00533,Qualified,2025-12-23,2025-12-30
D00533,Demo,2025-12-30,2026-01-03
D00533,Proposal,2026-01-03,2026-01-09
D00533,Negotiation,2026-01-09,2026-01-18
D00534,Lead,2026-05-24,2026-05-28
D00534,Qualified,2026-05-28,2026-06-01
D00534,Demo,2026-06-01,2026-06-08
D00535,Lead,2026-05-21,2026-05-23
D00535,Qualified,2026-05-23,2026-05-26
D00535,Demo,2026-05-26,2026-06-04
D00536,Lead,2026-07-15,2026-07-19
D00536,Qualified,2026-07-19,
D00537,Lead,2025-05-15,2025-05-16
D00537,Qualified,2025-05-16,2025-05-24
D00537,Demo,2025-05-24,2025-05-31
D00537,Proposal,2025-05-31,2025-06-30
D00538,Lead,2026-06-29,2026-06-30
D00538,Qualified,2026-06-30,2026-07-06
D00538,Demo,2026-07-06,2026-07-19
D00538,Proposal,2026-07-19,
D00539,Lead,2025-12-26,2026-01-02
D00539,Qualified,2026-01-02,2026-01-10
D00539,Demo,2026-01-10,2026-01-19
D00539,Proposal,2026-01-19,2026-02-03
D00539,Negotiation,2026-02-03,2026-02-10
D00540,Lead,2025-10-17,2025-10-23
D00540,Qualified,2025-10-23,2025-10-27
D00541,Lead,2026-04-17,2026-04-20
D00541,Qualified,2026-04-20,2026-04-25
D00541,Demo,2026-04-25,2026-04-30
D00541,Proposal,2026-04-30,2026-05-15
D00541,Negotiation,2026-05-15,2026-05-23
D00542,Lead,2026-06-20,2026-06-24
D00542,Qualified,2026-06-24,2026-06-28
D00542,Demo,2026-06-28,2026-07-07
D00542,Proposal,2026-07-07,2026-07-14
D00542,Negotiation,2026-07-14,2026-07-21
D00543,Lead,2024-06-02,2024-06-07
D00543,Qualified,2024-06-07,2024-06-14
D00543,Demo,2024-06-14,2024-06-21
D00543,Proposal,2024-06-21,2024-07-11
D00543,Negotiation,2024-07-11,2024-07-20
D00544,Lead,2024-11-14,2024-11-17
D00544,Qualified,2024-11-17,2024-11-25
D00544,Demo,2024-11-25,2024-12-09
D00544,Proposal,2024-12-09,2024-12-25
D00544,Negotiation,2024-12-25,2025-01-01
D00545,Lead,2026-07-12,2026-07-17
D00545,Qualified,2026-07-17,2026-07-21
D00545,Demo,2026-07-21,
D00546,Lead,2026-07-01,2026-07-07
D00546,Qualified,2026-07-07,2026-07-16
D00546,Demo,2026-07-16,
D00547,Lead,2025-05-11,2025-05-18
D00547,Qualified,2025-05-18,2025-05-25
D00547,Demo,2025-05-25,2025-06-01
D00547,Proposal,2025-06-01,2025-06-19
D00547,Negotiation,2025-06-19,2025-07-06
D00548,Lead,2025-08-31,2025-09-03
D00548,Qualified,2025-09-03,2025-09-10
D00548,Demo,2025-09-10,2025-09-22
D00548,Proposal,2025-09-22,2025-10-04
D00548,Negotiation,2025-10-04,2025-10-11
D00549,Lead,2026-02-13,2026-02-15
D00549,Qualified,2026-02-15,2026-02-19
D00549,Demo,2026-02-19,2026-02-26
D00549,Proposal,2026-02-26,2026-03-20
D00550,Lead,2024-04-01,2024-04-05
D00550,Qualified,2024-04-05,2024-04-17
D00550,Demo,2024-04-17,2024-04-28
D00550,Proposal,2024-04-28,2024-05-09
D00550,Negotiation,2024-05-09,2024-05-14
D00551,Lead,2026-06-30,2026-07-04
D00551,Qualified,2026-07-04,2026-07-12
D00551,Demo,2026-07-12,2026-07-23
D00551,Proposal,2026-07-23,
D00552,Lead,2025-02-06,2025-02-13
D00552,Qualified,2025-02-13,2025-02-19
D00552,Demo,2025-02-19,2025-02-26
D00552,Proposal,2025-02-26,2025-03-08
D00552,Negotiation,2025-03-08,2025-03-15
D00553,Lead,2026-04-19,2026-04-24
D00553,Qualified,2026-04-24,2026-04-30
D00553,Demo,2026-04-30,2026-05-08
D00553,Proposal,2026-05-08,2026-05-25
D00553,Negotiation,2026-05-25,2026-06-06
D00554,Lead,2024-06-12,2024-06-13
D00554,Qualified,2024-06-13,2024-06-24
D00554,Demo,2024-06-24,2024-07-01
D00554,Proposal,2024-07-01,2024-07-17
D00554,Negotiation,2024-07-17,2024-07-25
D00555,Lead,2026-05-16,2026-05-19
D00555,Qualified,2026-05-19,2026-05-21
D00555,Demo,2026-05-21,2026-06-04
D00555,Proposal,2026-06-04,2026-06-10
D00556,Lead,2026-05-20,2026-05-27
D00557,Lead,2026-01-02,2026-01-03
D00557,Qualified,2026-01-03,2026-01-08
D00557,Demo,2026-01-08,2026-01-17
D00557,Proposal,2026-01-17,2026-01-28
D00557,Negotiation,2026-01-28,2026-02-06
D00558,Lead,2026-06-25,2026-07-01
D00559,Lead,2026-02-01,2026-02-06
D00559,Qualified,2026-02-06,2026-02-17
D00559,Demo,2026-02-17,2026-02-23
D00559,Proposal,2026-02-23,2026-03-11
D00559,Negotiation,2026-03-11,2026-03-16
D00560,Lead,2026-04-19,2026-04-26
D00560,Qualified,2026-04-26,2026-05-05
D00560,Demo,2026-05-05,2026-05-19
D00560,Proposal,2026-05-19,2026-06-21
D00560,Negotiation,2026-06-21,2026-07-01
D00561,Lead,2024-07-31,2024-08-06
D00561,Qualified,2024-08-06,2024-08-15
D00561,Demo,2024-08-15,2024-08-22
D00561,Proposal,2024-08-22,2024-09-02
D00561,Negotiation,2024-09-02,2024-09-08
D00562,Lead,2025-03-08,2025-03-14
D00562,Qualified,2025-03-14,2025-03-18
D00562,Demo,2025-03-18,2025-03-26
D00562,Proposal,2025-03-26,2025-04-03
D00562,Negotiation,2025-04-03,2025-04-08
D00563,Lead,2026-05-02,2026-05-05
D00563,Qualified,2026-05-05,2026-05-09
D00563,Demo,2026-05-09,2026-05-25
D00563,Proposal,2026-05-25,2026-06-10
D00563,Negotiation,2026-06-10,2026-06-17
D00564,Lead,2026-06-04,2026-06-07
D00564,Qualified,2026-06-07,2026-06-13
D00564,Demo,2026-06-13,2026-06-25
D00564,Proposal,2026-06-25,2026-07-08
D00564,Negotiation,2026-07-08,2026-07-20
D00565,Lead,2024-10-12,2024-10-18
D00565,Qualified,2024-10-18,2024-10-26
D00565,Demo,2024-10-26,2024-10-31
D00565,Proposal,2024-10-31,2024-11-13
D00565,Negotiation,2024-11-13,2024-12-02
D00566,Lead,2026-05-04,2026-05-09
D00566,Qualified,2026-05-09,2026-05-12
D00566,Demo,2026-05-12,2026-05-25
D00566,Proposal,2026-05-25,2026-06-04
D00567,Lead,2024-03-13,2024-03-14
D00567,Qualified,2024-03-14,2024-03-21
D00567,Demo,2024-03-21,2024-04-02
D00567,Proposal,2024-04-02,2024-04-21
D00567,Negotiation,2024-04-21,2024-04-30
D00568,Lead,2026-03-20,2026-03-24
D00568,Qualified,2026-03-24,2026-03-31
D00569,Lead,2025-02-06,2025-02-10
D00569,Qualified,2025-02-10,2025-02-17
D00569,Demo,2025-02-17,2025-02-26
D00569,Proposal,2025-02-26,2025-03-10
D00569,Negotiation,2025-03-10,2025-03-24
D00570,Lead,2024-10-01,2024-10-06
D00570,Qualified,2024-10-06,2024-10-11
D00570,Demo,2024-10-11,2024-10-16
D00570,Proposal,2024-10-16,2024-10-29
D00570,Negotiation,2024-10-29,2024-11-03
D00571,Lead,2024-06-26,2024-06-27
D00571,Qualified,2024-06-27,2024-06-30
D00571,Demo,2024-06-30,2024-07-05
D00571,Proposal,2024-07-05,2024-07-13
D00571,Negotiation,2024-07-13,2024-07-24
D00572,Lead,2025-07-17,2025-07-23
D00572,Qualified,2025-07-23,2025-07-28
D00572,Demo,2025-07-28,2025-08-03
D00573,Lead,2024-05-10,2024-05-11
D00573,Qualified,2024-05-11,2024-05-18
D00573,Demo,2024-05-18,2024-05-26
D00573,Proposal,2024-05-26,2024-06-08
D00573,Negotiation,2024-06-08,2024-06-14
D00574,Lead,2024-06-13,2024-06-19
D00574,Qualified,2024-06-19,2024-06-26
D00574,Demo,2024-06-26,2024-07-05
D00574,Proposal,2024-07-05,2024-07-20
D00574,Negotiation,2024-07-20,2024-07-30
D00575,Lead,2026-05-20,2026-05-25
D00575,Qualified,2026-05-25,2026-06-02
D00575,Demo,2026-06-02,2026-06-09
D00575,Proposal,2026-06-09,2026-06-24
D00575,Negotiation,2026-06-24,2026-07-02
D00576,Lead,2026-07-14,2026-07-16
D00576,Qualified,2026-07-16,2026-07-21
D00576,Demo,2026-07-21,
D00577,Lead,2026-04-09,2026-04-14
D00577,Qualified,2026-04-14,2026-04-18
D00577,Demo,2026-04-18,2026-04-26
D00577,Proposal,2026-04-26,2026-05-07
D00577,Negotiation,2026-05-07,2026-05-13
D00578,Lead,2025-04-26,2025-04-29
D00578,Qualified,2025-04-29,2025-05-03
D00578,Demo,2025-05-03,2025-05-13
D00578,Proposal,2025-05-13,2025-05-19
D00578,Negotiation,2025-05-19,2025-05-29
D00579,Lead,2026-05-02,2026-05-06
D00579,Qualified,2026-05-06,2026-05-10
D00579,Demo,2026-05-10,2026-05-24
D00580,Lead,2025-02-08,2025-02-15
D00580,Qualified,2025-02-15,2025-02-22
D00580,Demo,2025-02-22,2025-02-28
D00580,Proposal,2025-02-28,2025-03-13
D00580,Negotiation,2025-03-13,2025-03-21
D00581,Lead,2024-08-08,2024-08-13
D00581,Qualified,2024-08-13,2024-08-20
D00581,Demo,2024-08-20,2024-08-27
D00581,Proposal,2024-08-27,2024-09-07
D00581,Negotiation,2024-09-07,2024-09-14
D00582,Lead,2026-06-14,2026-06-20
D00583,Lead,2026-06-19,2026-06-22
D00583,Qualified,2026-06-22,2026-06-27
D00583,Demo,2026-06-27,2026-07-06
D00583,Proposal,2026-07-06,2026-07-18
D00583,Negotiation,2026-07-18,
D00584,Lead,2024-06-06,2024-06-12
D00584,Qualified,2024-06-12,2024-06-19
D00584,Demo,2024-06-19,2024-06-30
D00584,Proposal,2024-06-30,2024-07-17
D00584,Negotiation,2024-07-17,2024-07-30
D00585,Lead,2024-08-12,2024-08-19
D00585,Qualified,2024-08-19,2024-08-24
D00585,Demo,2024-08-24,2024-09-01
D00585,Proposal,2024-09-01,2024-09-14
D00585,Negotiation,2024-09-14,2024-09-23
D00586,Lead,2024-09-08,2024-09-13
D00586,Qualified,2024-09-13,2024-09-25
D00586,Demo,2024-09-25,2024-10-03
D00586,Proposal,2024-10-03,2024-10-14
D00586,Negotiation,2024-10-14,2024-10-28
D00587,Lead,2026-07-04,2026-07-12
D00587,Qualified,2026-07-12,2026-07-14
D00587,Demo,2026-07-14,2026-07-23
D00587,Proposal,2026-07-23,
D00588,Lead,2024-06-17,2024-06-20
D00588,Qualified,2024-06-20,2024-06-22
D00588,Demo,2024-06-22,2024-07-02
D00588,Proposal,2024-07-02,2024-07-09
